Date,沪深300环比,标普500环比,中债10年期国债总值净价指数环比,上证10年期国债指数环比,中债7-10年政策性金融债总值财富指数环比,沪铜现货环比,沪金现货环比,原油现货环比
2012-02-28,0.002217144663984,0.0033562690572468,-0.0002767783005812,0.0001882175795218,-0.0007040128733782,0.0042087542087541,-0.0041626196753156,-0.0060914758220252
2012-02-29,-0.0106367795196923,-0.0047369878587357,0.0006459948320414,0.0015054572826496,0.0,0.0041911148365465,0.0094747108819841,-0.0154393834678628
2012-03-01,-0.0002999081294084,0.0061581043875578,-0.0004611269943743,-0.0005636978579481,0.0006038647342996,-0.0025041736227044,-0.0343685300207039,-0.0001324450684079
2012-03-02,0.0176884956424325,-0.0032457844828212,-0.001107215353386,-0.0016920473773265,-0.000301750150875,0.0092050209205021,-0.0010005717552887,0.0194587577656206
2012-03-05,-0.0064292724063688,-0.0038696582288648,-0.0005542213190468,0.0003766478342748,-0.0008049099506992,0.0,-0.0031478036915151,-0.0076141472414957
2012-03-06,-0.0156420175010326,-0.0153701817009082,0.0012014787430683,0.0003765060240963,0.0009062531467123,-0.0087064676616915,-0.0048801492751544,0.0061144862260396
2012-03-07,-0.0068827378340741,0.0069006074321107,0.0007384842610542,0.0013172751223184,0.0012072434607643,-0.016478460895023,-0.0150007211885186,-0.0070923831708807
2012-03-08,0.0125931133572285,0.0098179102932804,0.0003689696522461,0.000939672993798,0.0009043408360129,0.002721551284232,0.0057109386440181,0.0219009672599543
2012-03-09,0.0108164914503812,0.0036312787811787,0.0,0.0001877581674802,-0.0001003915269551,0.0072094995759117,0.0091729761211416,-0.0001410817119624
2012-03-12,-0.0037157977705213,0.0001604820296601,0.0003688335638543,0.0003754458419371,0.00070281124498,0.0063157894736842,0.0038955417688644,0.0033223017522254
2012-03-13,0.0100474683544304,0.0181315595621003,-0.0003686975758133,-0.0002814787014449,-0.0009029798334504,0.0029288702928871,-0.0011497556769185,0.0044875155017451
2012-03-14,-0.0283319719365775,-0.0011963179196963,-0.0003688335638544,-0.0005631159080243,-0.0011046394858404,0.0045890696704213,-0.0143884892086331,0.0010818653904898
2012-03-15,-0.0075083201860958,0.0059672375706456,-0.0006456968914305,-0.0009390553103577,-0.0011058610636373,-0.0114617940199335,-0.0175182481751824,-0.0040939315728579
2012-03-16,0.0146854634410473,0.001119349778982,0.0001846040243675,9.399379640950832e-05,0.0003019323671498,0.0090741051924045,0.0095096582466567,-0.0136472150234261
2012-03-19,0.0024737756906751,0.0039738778068181,-0.0005537098560354,0.0005639097744358,-0.0004024549753497,-0.0066611157368858,-0.0005887547836326,0.0116098470140562
2012-03-20,-0.0173231280489429,-0.0030005320092214,9.233610341641274e-05,-0.0003757279729474,-0.0023150478107698,0.0001676445934619,-0.0041237113402061,-0.0064867769546693
2012-03-21,0.0012923445994312,-0.0018711935796003,-0.0003693103129905,0.000375869197519,-0.0007062146892655,-0.0012571237009721,-0.0014788524105294,0.000180291557204
2012-03-22,-0.0015611776844334,-0.0072065521886962,0.0004618084418583,0.0002817959797107,-0.0015143866733972,-0.0035243769405051,-0.001925355450237,-0.0103133932480107
2012-03-23,-0.0119245283018867,0.0031088901334022,0.0012001477104874,0.0020659216827871,-0.0007077856420627,-0.0039578947368421,-0.004303309096305,-0.000156117868991
2012-03-26,0.0009792631240843,0.0138858071304335,0.0001844167819271,0.0003748477181144,0.0008094708084589,0.0065099763273588,0.0098360655737705,0.0043849947301992
2012-03-27,-0.0032479729518205,-0.0028167820911959,0.0,-0.0003747072599532,-0.0001011020119299,0.0050398992020159,0.0132821723730813,0.0029667055318047
2012-03-28,-0.0283612208202139,-0.0049415229518874,0.0001843827786485,0.0001874238590573,0.0006066734074821,-0.0037609694943585,-0.0034954849985434,-0.010230046887715
2012-03-29,-0.0128409228655703,-0.0016079229335344,0.0007373951516269,0.0021549704862737,0.0022231204527083,-0.0090604026845637,-0.0111078631978953,-0.000508958983126
2012-03-30,0.0048217033956581,0.0036984778518898,0.0007368518006816,0.0003739715781601,0.0005041338979632,0.0040636640704367,0.0,-0.01051078497937
2012-04-05,0.0235977025540754,-0.0073767989378545,-0.0009203865623562,-0.0009345794392522,-0.0001007759750075,0.0,-0.0201005025125629,0.0043809297599723
2012-04-06,0.0027857037682612,0.0,0.0,-0.0008419083255378,-0.0006047167909696,0.0006745362563238,0.0024132730015082,0.0
2012-04-09,-0.0097943115210152,-0.0113584344243533,-0.0006448641179179,-0.000280872577474,-0.0011093182734973,0.0025278058645095,0.0072223894071621,-0.0089207120804045
2012-04-10,0.0098751578061437,-0.0170814643322241,9.218289085533016e-05,0.0,-0.0017163048965169,-0.0044545301731383,0.0071706005377951,-0.004586669494671
2012-04-11,9.921461709105904e-05,0.0074488992264039,9.217439395348136e-05,-0.0002809514890429,0.0002022653721684,-0.0212747994934571,0.0005932957579353,-0.0197762684778266
2012-04-12,0.0199996825447215,0.0137793981193969,-0.0002764976958525,-0.0004683840749414,-0.0008088978766431,-0.0022427326835159,0.0017788319003853,0.0063039195706815
2012-04-13,0.003894274910132,-0.0124750463039702,0.0006453397252697,0.0010309278350515,-0.0012143290831814,0.0032852079190801,0.0075170168688962,0.0042797931658318
2012-04-16,-0.0024840628572535,-0.0005035540700305,-9.213193292800792e-05,0.0004681209624566,-0.0023302938196555,-0.0205084015510556,-0.0121607331688402,-0.0164815959992471
2012-04-17,-0.0124939783375549,0.0154866125864323,0.0002764212660093,0.0001871607711023,-0.0014217528181171,0.0002639218791238,-0.0011894142134999,-0.0087616183706943
2012-04-18,0.0228295592238814,-0.0040552783330216,-0.0002763448784082,-0.0006549401197604,-0.0006101901759382,0.0057167985927879,0.0011908306043466,0.0034335829230958
2012-04-19,-0.00148082048994,-0.0059344181815557,-0.000644982954022,0.0,-0.0006105627353211,0.0043725404459991,-0.0059470710674992,-0.0005771767810025
2012-04-20,0.0118564285879372,0.0011692763559247,0.0002765996680804,0.0003744967699652,0.0006109357499235,0.0025250326512842,0.0011965300628178,-0.0005362593845391
2012-04-23,-0.0079182592011695,-0.0084075065468287,-9.217439395325933e-05,0.0004679457182967,0.0018316882059632,0.0,0.0001195100089632,-0.0080619643127382
2012-04-24,-0.0004489570382649,0.003679751854507,0.0005530973451328,0.0005612722170251,0.0017267648552565,-0.0006948063227375,-0.00340562824879,-0.0003606052620629
2012-04-25,0.0081078902210089,0.0136446132204057,-9.213193292800792e-05,-0.0002804786836199,-0.0006083958629081,0.001042934121328,0.0023980815347719,0.0039680887963926
2012-04-26,0.0020944481890639,0.0066801371980815,9.214042200311744e-05,9.35191246609346e-05,0.0008116883116882,0.0,0.0016447368421053,0.005113251613438
2012-04-27,-0.0020254684608339,0.0024143202045743,0.0003685277317118,0.0001870207593042,-0.0001013787510137,0.011894426115645,0.0046574115539632,0.0037260590394743
2012-05-02,0.0218303530630272,-0.0007482043096568,-0.000368391969055,0.0003739715781601,0.0005069451485351,0.0038610038610038,0.0013075391518826,0.0009725760938057
2012-05-03,0.0029923718739404,-0.0076587915653457,0.0002763957987836,9.34579439253458e-05,0.0003040129712199,-0.0027350427350427,-0.0053123608844041,-0.0090046939362008
2012-05-04,0.0090506479610035,-0.0161472293883886,-0.0003684259003406,-9.344921035425724e-05,-0.0003039205754228,-0.0017997943092218,-0.0055495882563552,-0.0221362977283711
2012-05-07,0.0006995890834646,0.0003505952815718,0.0003685616880124,0.0005607476635514,0.0002026753141466,-0.0083283248905297,0.0004500450045004,-0.0306586454273287
2012-05-08,-0.0031864242138806,-0.0042786839761094,0.0,0.0003736222678871,-0.0008105369807497,0.0,-0.0007497375918428,-0.0026951821797468
2012-05-09,-0.0190504665721709,-0.0067022555949902,0.0,0.0010270774976657,0.0017237882782397,-0.0019047619047618,-0.026110444177671,0.0018990300338905
2012-05-10,-0.0001128876278922,0.0025173854626527,0.0007368518006816,0.0010260236918198,0.0020244964065188,0.0019083969465649,0.0001540832049307,0.0039512436940483
2012-05-11,-0.0076358285570202,-0.0033873592589046,0.0010124252185919,0.0029817368617219,0.003737751288009,0.0008658008658009,-0.0027730704051764,-0.0080456598457674
2012-05-14,-0.0081117364197623,-0.0111128351768523,0.0044133872747331,0.0019509476031214,0.0058373590982285,0.0,-0.0021628302178278,-0.00414330263678
2012-05-15,0.0007034903059799,-0.0057458811222772,0.0032954961552544,0.0012980992118682,0.0039023414048429,-0.0276816608996539,-0.0164112091655055,0.0079829461922962
2012-05-16,-0.0163217275356559,-0.0044038296785055,0.0018248175182482,0.0075006945087507,0.0023921060500349,-0.0035587188612099,-0.0114906343459781,-0.0067966687572013
2012-05-17,0.0152603266463402,-0.0150513285024155,-0.0012750455373405,-0.0045036764705881,-0.0009943323058565,-0.0029464285714285,0.0063694267515923,-0.0051250422191873
2012-05-18,-0.015287267496576,-0.0073877657373203,0.0014590552617179,0.0010156033607238,0.0019906439733254,0.0038506313244379,0.018987341772152,-0.0250191887583397
2012-05-21,0.0051476701450672,0.0160358857954632,-0.0016390457111636,0.0007378712414682,0.0002980033773716,0.0107047279214986,0.0121118012422358,0.0041784627496102
2012-05-22,0.0155765046014464,0.0004863258839353,0.0001824151769427,-0.0014746543778801,-0.000695134061569,0.0015887025595764,-0.0027615833077629,0.0012814907506519
2012-05-23,-0.0040570421650752,0.0016937180529077,9.119095385745624e-05,0.0007384160974708,0.0001987478883038,-0.0117201268946069,-0.0190769230769229,-0.0131598759297738
2012-05-24,-0.0082579570249954,0.0013799796794202,0.0018236527765114,0.0014757424829368,0.0020864381520118,-0.0041908158716005,0.0015683814303639,-0.0127860848336893
2012-05-25,-0.0085386435270455,-0.0021655510797469,0.0040047328661145,0.0036839196905507,0.0043624826492167,0.0010744985673352,-0.0037582211086751,0.015362739946215
2012-05-28,0.0161633826901403,0.0,-0.0025383011513009,-0.001284639383373,0.0011846001974333,0.0131484794275491,0.0161898773970448,0.0074129322942035
2012-05-29,0.0138295553201335,0.0110789030368336,-0.0009997273470871,-0.0017456817346563,-0.0028593965687241,0.0,-0.0006187161639596,0.0036565281114484
2012-05-30,-0.0032404700379122,-0.0143348193512556,-0.000636826783115,9.203865623552689e-05,-0.0008899436369028,-0.0090050322238898,-0.0150131558582263,-0.0146932630786601
2012-05-31,-0.0038679009635691,-0.0022766728596229,0.0008192990441511,0.0055218111540586,0.0003958828186856,-0.0124721603563474,0.0094280326838467,-0.0165013980351111
2012-06-01,0.0003647360982355,-0.0246426472720612,0.0004547935237402,-0.0021965952773201,0.001187178472497,0.0009021199819576,-0.0037359900373599,-0.0317233450884744
2012-06-04,-0.0280934295480439,0.0001095427373165,0.0,-0.001284168042561,0.0,-0.0202794051374493,0.0387499999999998,-0.0350249490589952
2012-06-05,-7.424688260793122e-05,0.0057268929258789,-0.0008182562051094,-0.0006429096252754,-0.0006916996047431,0.0050597976080957,0.0,0.0085461558925246
2012-06-06,-0.0005627549983586,0.0230493971217427,-0.0002729754322111,9.190331770958517e-05,0.0001977652526452,0.0027459954233408,0.0021058965102287,0.0131886972864254
2012-06-07,-0.0059513568467975,-0.0001064533544212,-0.0004550832802403,-0.0005513692335966,-9.886307464168632e-05,0.0057507987220446,-0.0031221855298709,0.0021640795339905
2012-06-08,-0.0070215327002808,0.0081141301454763,0.00391549808778,0.0044133872747331,0.0052402610243227,-0.0116173534216735,-0.0272842257423356,-0.0192073517234659
2012-06-11,0.0134451517828493,-0.0126201288414827,-0.0020861678004535,-0.0032039545953862,-0.0027540080653093,0.0165289256198346,0.014860681114551,0.0311713680307241
2012-06-12,-0.0070711848241195,0.0116507376253887,-0.0007271405199054,0.0001836715951877,-0.0005917743367196,-0.0110207768744353,-0.00183038438072,-0.0306625355187748
2012-06-13,0.0159280051020007,-0.0070232143666268,-0.0009095870474803,-0.0007345514645119,-0.0014803118523635,0.0018268176835951,0.0082518337408312,0.0068895844719367
2012-06-14,-0.0078352656705312,0.0108146751034312,-0.0010924981791697,-0.000367545713498,-0.0008895038545166,0.0010940919037198,0.0057593210063655,-0.0063489974834284
2012-06-15,0.0029799798470564,0.0103378225867127,-9.114108640184691e-05,0.0004596010662745,0.0,0.0091074681238616,0.0036467751657625,0.0093526013474367
2012-06-18,0.0051245108155992,0.0014446992940335,-0.0011849421201348,-0.0015619257625872,-0.0008902957760411,0.006317689530686,-0.0021320681060628,-0.0061991603253738
2012-06-19,-0.0087517094695899,0.0098157319412841,-0.0002737725862383,0.0006441520198765,-0.0007920792079207,0.0025112107623317,0.0021065302437555,-0.0245717680451499
2012-06-20,-0.0023489224660167,-0.0016863282228014,-9.128251939749532e-05,-9.196247930831623e-05,0.0,0.0,-0.0033033033033034,0.0050246155407804
2012-06-21,-0.0158347730362257,-0.0222617265008963,0.0001825817053131,0.0019313896808608,0.0002972651605233,-0.008409375559134,-0.0108466405543837,-0.0378412954920376
2012-06-25,-0.022159948093098,-0.0088946895911762,0.0022818546914933,0.0013769047181935,-0.000297176820208,-0.0030674846625766,-0.0141334145598537,-0.0065957521256868
2012-06-26,-0.0006513278947454,0.0047727065128033,0.0006374647117748,0.0006416720139332,0.0009908838684105,0.0,0.0047271828461965,0.0130501400116238
2012-06-27,-0.0031447053264466,0.008984916552398,0.0018201674554059,0.0012825210699889,0.0011878835874084,-0.011945701357466,-0.0067345244318706,0.0021383122979035
2012-06-28,-0.0087732919254657,-0.0021098472050155,0.0008175872093023,0.0004574565416284,0.0012853470437017,0.0038468583989741,0.0003095975232199,0.0108075288403155
2012-06-29,0.0147914236126858,0.0249202431830495,0.0009984569301988,0.0014631915866485,0.000197491853461,0.0027372262773721,-0.0064995357474466,0.0085295530994715
2012-07-02,0.0014746446431399,0.0024593293005226,-0.0003627130939427,-0.0005478951693909,0.0004936321453252,0.015923566878981,0.0146728971962615,0.01458351059304
2012-07-03,0.0014116272654995,0.0062321037561057,0.000544267053701,-9.136592051173233e-05,0.0007894217485691,0.0,0.0047281323877068,0.0088893361510851
2012-07-04,-0.001539259211251,0.0,-0.000543970988214,0.0001827485380117,0.0,0.0083296014330496,0.0108479755538579,0.0194507248304296
2012-07-05,-0.0140166820829885,-0.0046869768998996,0.0003628447024675,-9.135757354272744e-05,0.0001971997633603,-0.0007106057914372,0.0012091898428052,0.0103062522422621
2012-07-06,0.0173800697013213,-0.0094327205721054,0.001632208922742,0.0032891731384192,0.0040417981072555,-0.0035555555555555,-0.0051328502415458,-0.0035025987022628
2012-07-09,-0.0228786585834401,-0.001638763397998,0.0021727322107552,0.0030051907840815,0.0004909180166914,-0.008028545941124,-0.0127465857359635,-0.010674312000907
2012-07-10,-0.0038616910316053,-0.0081259334841695,0.0008130081300812,0.0006355547485017,0.0004906771344455,0.0023381294964028,0.0018444512757453,-0.0024886211074364
2012-07-11,0.0078364239979058,-1.4909017719388906e-05,0.0009026085386767,0.0001814717357773,0.0011770475723393,0.0,-0.0073642221540348,0.0006401208022848
2012-07-12,0.00973379453077,-0.0049871407804987,0.0006312561998376,0.0001814388097614,0.000685803860096,-0.0045756325139063,-0.0008037094281297,0.006315098827196
2012-07-13,0.0005920348851453,0.0164973478378134,-0.0002703677000719,-0.0019047619047618,-0.0002937145094967,0.0036052275799909,0.0001856205915109,0.0139038304808476
2012-07-16,-0.0207701693034036,-0.0023143029820603,-0.0009916163346255,-0.0009087604507452,-0.000979336010185,0.0,0.0098979276214041,0.0038583348070029
2012-07-17,0.0060298450242317,0.0074096510150409,-0.001443782710702,-0.000272876114244,-0.0011763552592883,0.0105972159856309,0.0029096477794792,0.0201944173085855
2012-07-18,5.799022450525548e-05,0.0066805018809534,-0.0008133020061449,0.0010918023837684,-0.0012758857591519,0.0,-0.0067185829897693,0.0004709280421952
2012-07-19,0.0041336348650149,0.0027171141770714,-0.0002713213349008,-0.0011814959556484,0.0006878930817608,-0.0042655291922154,-0.0023059185242121,0.0180908149496343
2012-07-20,-0.0106669086589229,-0.0100616777211933,0.0008141849104394,0.000181983621474,0.0001964057743297,0.0,0.001848998459168,0.0063032656772543
2012-07-23,-0.0137713366076566,-0.0089090455432757,-9.039139473909774e-05,0.0006368267831149,0.0,-0.0125836680053547,-0.0003075976622578,-0.0347035040431268
2012-07-24,0.0044643045873264,-0.0090409619998222,9.039956608192234e-05,0.0005455041367397,-9.818360333813114e-05,-0.0051518438177874,-0.0015384615384614,0.0090274472473426
2012-07-25,-0.0066961561286031,-0.0003138286346211,9.039139473920876e-05,-0.0004543389368468,-9.81932443048228e-05,0.0,0.0039445300462248,-0.0004717055299611
2012-07-26,-0.0053345649300023,0.0165409712308186,-0.0007230657989877,0.0009090909090907,9.82028871649998e-05,-0.0063595893522303,0.010651359813371,0.0020292910066226
2012-07-27,0.0006900987863633,0.0190806017558564,0.0005426917510853,-0.000817438692098,0.0,0.0,0.0056188306757782,0.015510691073503
2012-07-30,-0.0056702325561596,-0.0004834159469542,-0.0002711986982462,0.0006363057903826,0.0001963864886096,0.0154521349547407,0.0039263062518875,0.0020097084376835
2012-07-31,-0.0012287063477453,-0.0043167544936114,-0.0004521204448865,-0.0018168604651163,-0.0004908698213234,0.0,0.0009025270758122,-0.0046130585040731
2012-08-01,0.0110290965828232,-0.0030304787866484,-9.046499004894404e-05,0.0013651255915545,-0.0006875552499755,0.0,-0.0057108506161706,-0.0089743788458854
2012-08-02,-0.0100777987408051,-0.0073737946681793,-9.04731747037868e-05,-0.0004544215214031,0.0,-0.0092742661624347,-0.0049576783555017,0.0090087272044794
2012-08-03,0.0080775029123552,0.019040293040293,-0.000542888165038,0.0004546281142026,-0.0006880283074502,-0.0091793147323456,-0.006562158220926,0.007238738878383
2012-08-06,0.0135401531180165,0.0023292762708575,0.0,0.0005453058256839,-0.0016720763253663,0.008989176297927,0.0079510703363914,0.0179437066219356
2012-08-07,0.0013665268002731,0.0051067614382132,-0.0007242440702516,-0.0009083477155055,-0.0009852216748768,0.0040909090909091,0.0036407766990291,0.0148910759369282
2012-08-08,0.0003893054038102,0.0006208299140115,-0.0009965573473454,-0.0017274297663423,-0.0005917159763313,0.0045269352648256,-0.0006045949214026,0.0087439671095752
2012-08-09,0.0091639467737885,0.0004136298155781,-0.0005441189806838,0.0002732240437157,0.0006907440299979,0.0,0.0024198427102237,0.0
2012-08-10,-0.0049550109880995,0.002188480182492,0.0003629434715544,0.0011836474551578,0.0015777536732077,0.0008111762054978,-0.0015087507543753,0.014397731803482
2012-08-13,-0.0199270757370559,-0.0012518938450923,0.0005442176870749,0.0,-0.0001969085359849,-0.0036023054755043,0.0045330915684496,0.0031007074853699
2012-08-14,0.0021641800563791,-0.0001281950844306,-9.06536125464541e-05,0.0005456529647145,-0.0001969473165928,-0.0066883586406363,-0.004933814681107,0.006980422888821
2012-08-15,-0.0107763192505792,0.0011396579601545,-0.0006346328195828,-0.0004544628249408,0.0,0.0023657870791629,-0.0064397145966863,-2.882342768195656e-05
2012-08-16,-0.0051251919266431,0.0071005243573598,-0.000635035834165,-0.0009093389106119,-9.849305623954584e-05,0.0,0.0027995009585248,0.0183178162741763
2012-08-17,-0.0026684830169808,0.0018721167635693,-0.0001815541031227,-0.0010011832165286,-0.0002955082742316,0.0058097312999274,0.005461993627674,-0.0027881172424529
2012-08-20,-0.0050529937583208,-2.115417160264421e-05,-0.0013619030325041,-0.0004555393586006,-0.0005911912503693,0.0013537906137184,0.0013580805794477,0.0
2012-08-21,0.0051742339657396,-0.0034975636930324,-0.0008182562051094,-0.0013672409078478,-0.0004929508035099,-0.0004506534474988,0.0007534659433394,0.004910587567414
2012-08-22,-0.007827289622682,0.0002264412632591,-0.0017288444040037,-0.0018254837531945,-0.0009863878477016,0.0079350766456267,0.0103598855594035,-0.0019913566646894
2012-08-23,0.002879434045278,-0.0080722184097518,-0.000182298787713,-0.0001828822238477,0.0,0.0071569153694757,0.0134430236370681,0.0150852614448453
2012-08-24,-0.0115194162105811,0.0064546958804063,0.001914486279515,0.0039326870312785,0.0009873617693523,-0.0011547344110854,0.0022647058823528,-0.015892710264739
2012-08-27,-0.0208640933698938,-0.0004889698326873,0.0007279344858963,-0.00091099571832,0.0002959163543105,-0.0007114273010226,0.0063092408369282,0.0050573019223414
2012-08-28,0.004582173952069,-0.0008082584158135,-0.0001818512456811,0.0015501048600345,-0.0016763632777833,-0.0052505117024116,-0.0089525253703487,-0.0169419856796526
2012-08-29,-0.0105431980736325,0.0008443908323281,-0.0004547108039286,-0.002367079388201,0.0004938759383643,0.0001789228842368,0.0035309695453875,-0.0503111289536317
2012-08-30,-0.0015531806340047,-0.0078057979850973,-0.0004549176599035,0.0023726957473992,-0.0007898114325206,-0.0035778175313059,-0.0046913942237208,0.0558600178148165
2012-08-31,-0.0029393543369042,0.0050733129448079,0.0002730748225012,-0.0013656227239621,0.0002964133978855,0.0049371633752244,-0.0017970245986154,0.0011295880578234
2012-09-03,0.0106582247479443,0.0,-9.10000910001596e-05,0.0021879843194458,0.0002963255630186,0.0053595355069226,0.018828945815134,0.0136825868372942
2012-09-04,-0.0107522538896144,-0.0011659486129476,9.100837277031816e-05,-0.0034567452014919,0.0004937296336526,0.002932030208796,0.0022594287700596,0.0140051286386562
2012-09-05,-0.0020549716250605,-0.0010676612524378,-0.0005460005460005,0.0004564125969876,-9.869719699950874e-05,-0.0010630758327427,-0.0002890173410404,-0.0168130280124498
2012-09-06,0.0081549902721966,0.0204355013395656,-9.104980424301524e-05,-0.0002737226277372,0.0001974138781954,0.0039020929407591,0.0018791558253832,0.0045931202125555
2012-09-07,0.044800750286317,0.0040499399491664,-0.0022764523766163,-0.0018253171488544,-0.0008881871114181,0.0037985865724381,-0.00386668590391,-0.0025603871530465
2012-09-10,0.0040954953866338,-0.0061477689996662,-0.0035593684402663,-0.0020115205266526,-0.0030620308178583,0.026401478482795,0.0264766374091134,0.0092523377667452
2012-09-11,-0.0063524264291885,0.0031348839813025,-0.0002747755999267,0.0013742556115436,-0.0006935499851382,-0.0012861184943839,-0.0027656272047411,0.0019285324985676
2012-09-12,0.0035382306251596,0.0020926923184241,-0.0022904260192395,-0.0024702653247941,-0.0025778306563554,0.0061813186813186,0.0012168548546849,0.0066810795731919
2012-09-13,-0.0093143741352632,0.0163097956228768,9.182736455448648e-05,-0.0014674860130239,-0.0010934393638171,0.0004266211604095,-0.0031091011871113,-0.0022030093939646
